Condition ID Values,Definitions for Your Category,Category ID,Category Path
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,100288,"Sport > Weitere Sportarten > Bowling & Kegeln > Bälle"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,100289,"Sport > Weitere Sportarten > Bowling & Kegeln > Kegel"
"1000 = Neu mit Karton | 1500 = Neu ohne Karton | 1750 = Neu mit Fehlern | 3000 = Gebraucht",http://pages.ebay.de/help/sell/contextual/condition_3.html,100290,"Sport > Weitere Sportarten > Bowling & Kegeln > Schuhe"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,13397,"Sport > Weitere Sportarten > Bowling & Kegeln > Sonstige"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,30102,"Sport > Weitere Sportarten > Boxen > Boxhandschuhe"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,30104,"Sport > Weitere Sportarten > Boxen > Boxsäcke"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,4296,"Sport > Weitere Sportarten > Boxen > Boxsets"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,180177,"Sport > Weitere Sportarten > Boxen > Sonstige"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,26333,"Sport > Weitere Sportarten > Dart > Flights"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,85318,"Sport > Weitere Sportarten > Dart > Komplettangebote"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,72577,"Sport > Weitere Sportarten > Dart > Pfeile"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,72576,"Sport > Weitere Sportarten > Dart > Scheiben"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,26332,"Sport > Weitere Sportarten > Dart > Spitzen"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,85324,"Sport > Weitere Sportarten > Dart > Taschen & Etuis"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,59890,"Sport > Weitere Sportarten > Dart > Weiteres Zubehör"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,184356,"Sport > Weitere Sportarten > Discgolf > Discgolf-Discs"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,184357,"Sport > Weitere Sportarten > Discgolf > Discgolf-Körbe"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,184358,"Sport > Weitere Sportarten > Discgolf > Discgolf-Sets"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,184359,"Sport > Weitere Sportarten > Discgolf > Discgolf-Taschen"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,184360,"Sport > Weitere Sportarten > Discgolf > Discgolf-Zubehör"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,13399,"Sport > Weitere Sportarten > Fechten"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,44625,"Sport > Weitere Sportarten > Flug- & Drachensport > Ballonfahren"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,88952,"Sport > Weitere Sportarten > Flug- & Drachensport > Bumerangwerfen"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,184374,"Sport > Weitere Sportarten > Flug- & Drachensport > Skydiving, Para & Hang Gliding > Komplette Para & Hang Glider"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,184375,"Sport > Weitere Sportarten > Flug- & Drachensport > Skydiving, Para & Hang Gliding > Gleitschirme"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,184376,"Sport > Weitere Sportarten > Flug- & Drachensport > Skydiving, Para & Hang Gliding > Luftrahmen"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,184379,"Sport > Weitere Sportarten > Flug- & Drachensport > Skydiving, Para & Hang Gliding > Kabel & Schnüre"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,184373,"Sport > Weitere Sportarten > Flug- & Drachensport > Skydiving, Para & Hang Gliding > Fallschirme"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,184378,"Sport > Weitere Sportarten > Flug- & Drachensport > Skydiving, Para & Hang Gliding > Gurtzeug & Bekleidung"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,184377,"Sport > Weitere Sportarten > Flug- & Drachensport > Skydiving, Para & Hang Gliding > Helme & Schutzbrillen"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,184371,"Sport > Weitere Sportarten > Flug- & Drachensport > Skydiving, Para & Hang Gliding > Variometer & Höhenmesser"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,184380,"Sport > Weitere Sportarten > Flug- & Drachensport > Skydiving, Para & Hang Gliding > Sicherheitsbehälter"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,184370,"Sport > Weitere Sportarten > Flug- & Drachensport > Skydiving, Para & Hang Gliding > Bücher & Videos"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,184372,"Sport > Weitere Sportarten > Flug- & Drachensport > Skydiving, Para & Hang Gliding > Sonstige"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,36657,"Sport > Weitere Sportarten > Flug- & Drachensport > Flugzeuge"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,36659,"Sport > Weitere Sportarten > Flug- & Drachensport > Flugzeugteile"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,88953,"Sport > Weitere Sportarten > Flug- & Drachensport > Frisbeesport"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,37450,"Sport > Weitere Sportarten > Flug- & Drachensport > Lenkdrachen"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,9190,"Sport > Weitere Sportarten > Flug- & Drachensport > Sonstige"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,159046,"Sport > Weitere Sportarten > Geocaching > Caches"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,149941,"Sport > Weitere Sportarten > Geocaching > Geocoins"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,184362,"Sport > Weitere Sportarten > Geocaching > Tagging-Zubehör"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,184363,"Sport > Weitere Sportarten > Geocaching > Geocaching Pathtags"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,184365,"Sport > Weitere Sportarten > Geocaching > Cache-Versteckzubehör > Geocaching-Behälter"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,184366,"Sport > Weitere Sportarten > Geocaching > Cache-Versteckzubehör > Geocaching-Logbücher"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,184367,"Sport > Weitere Sportarten > Geocaching > Cache-Versteckzubehör > Geocaching-Label & -Sticker"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,184368,"Sport > Weitere Sportarten > Geocaching > Cache-Versteckzubehör > Geocaching-Magneten"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,184361,"Sport > Weitere Sportarten > Geocaching > Geocaching-Werkzeug"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,159047,"Sport > Weitere Sportarten > Geocaching > Sonstige"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,159036,"Sport > Weitere Sportarten > Jagen > Bekleidung"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,33504,"Sport > Weitere Sportarten > Jagen > Bundeswehr"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,31711,"Sport > Weitere Sportarten > Jagen > Ferngläser"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,40970,"Sport > Weitere Sportarten > Jagen > Nachtsichtgeräte"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,383,"Sport > Weitere Sportarten > Jagen > Sonstige"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,115807,"Sport > Weitere Sportarten > Jonglieren & Artistik > Diabolos"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,115808,"Sport > Weitere Sportarten > Jonglieren & Artistik > Jonglierbälle"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,168906,"Sport > Weitere Sportarten > Jonglieren & Artistik > Keulen"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,168907,"Sport > Weitere Sportarten > Jonglieren & Artistik > Ringe & Teller"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,9188,"Sport > Weitere Sportarten > Jonglieren & Artistik > Sonstige"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,68805,"Sport > Weitere Sportarten > Kampfsport > Aikido"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,68806,"Sport > Weitere Sportarten > Kampfsport > Capoeira"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,88940,"Sport > Weitere Sportarten > Kampfsport > Escrima"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,85305,"Sport > Weitere Sportarten > Kampfsport > Judo > Anzüge"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,168889,"Sport > Weitere Sportarten > Kampfsport > Judo > Bandagen & Schützer"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,85311,"Sport > Weitere Sportarten > Kampfsport > Judo > Gürtel"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,168890,"Sport > Weitere Sportarten > Kampfsport > Judo > Trainingsgeräte"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,85310,"Sport > Weitere Sportarten > Kampfsport > Judo > Sonstige"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,59889,"Sport > Weitere Sportarten > Kampfsport > Ju Jutsu"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,85313,"Sport > Weitere Sportarten > Kampfsport > Karate > Anzüge"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,168903,"Sport > Weitere Sportarten > Kampfsport > Karate > Bandagen & Schützer"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,168904,"Sport > Weitere Sportarten > Kampfsport > Karate > Gürtel"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,168905,"Sport > Weitere Sportarten > Kampfsport > Karate > Trainingsgeräte"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,85340,"Sport > Weitere Sportarten > Kampfsport > Karate > Sonstige"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,68807,"Sport > Weitere Sportarten > Kampfsport > Kendo"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,85343,"Sport > Weitere Sportarten > Kampfsport > Kickboxen > Bekleidung"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,68808,"Sport > Weitere Sportarten > Kampfsport > Kickboxen > Zubehör"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,68809,"Sport > Weitere Sportarten > Kampfsport > Kung-Fu"
"1000 = Neu | 1500 = Neu: Sonstige (siehe Artikelbeschreibung) | 3000 = Gebraucht | 7000 = Als Ersatzteil / defekt",http://pages.ebay.de/help/sell/contextual/condition_11.html,168893,"Sport > Weitere Sportarten > Kampfsport > Muay Thai > Bekleidung"
