Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
d6-wurfelset-transparent-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Transparent-Black-1.jpg?v=1705511943,2,"",,,,,,,,,,,,,,,,,,,,
d6-wurfelset-transparent-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Transparent-Black-2.jpg?v=1705511943,3,"",,,,,,,,,,,,,,,,,,,,
d6-wurfelset-transparent-crystal,D6 Würfelset Transparent: Crystal,"<p><strong data-mce-fragment=""1"">Farbe:</strong>  transparent<strong> </strong><br></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Augenfarbe:</strong><span data-mce-fragment=""1""> Schwarz<br></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><strong>Maße: </strong>16mm<br></span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Lieferumfang:</strong><span data-mce-fragment=""1""> </span>6 Würfel</p>",dice4friends,Toys & Games > Games > Dice Sets & Games,Würfel,"6 seitiger würfel, augenwuerfel, brettspiel, Brettspiele, d&d, D6 Augenwürfel, d6 Würfel, d6 Würfelset, d6-16mm-augen-set, das schwarze auge, das schwarze auge brettspiel, dice, dnd würfel, dnd würfel set, dnd würfelset, DSA, dungeons & dragons, dungeons & dragons einsteigerset, dungeons and dragons, dungeons und dragons, fantasy rollenspiel, Kniffel, Legespiel, Mensch Ärger Dich Nicht, mittelalter rollenspiel, pen & paper würfel, rollenspiel, rollenspiel brettspiel, rollenspiele games, rpg spiele, rpg würfel, spielwürfel, Vier Gewinnt, warhammer40k, Würfel, würfel d&d, würfel kaufen, würfelset, würfelset d&d, würfelset rollenspiele, würfelset warhammer, Zehntausend",true,Title,Default Title,,,,,,,,DIC70731,0.0,shopify,4,deny,manual,3.95,,true,true,'0824228707318,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Transparent-Crystal-3.jpg?v=1705511960,1,"",false,,"Die Würfel werden in einer hochwertigen und robusten Qualität hergestellt und zeichnen sich durch klare Kanten, einer farblich abgestimmten Zifferndarstellung und einer langlebigen, hervorragenden Bespielbarkeit aus.",,,,,,,,,,,,,,kg,,,active
d6-wurfelset-transparent-crystal,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Transparent-Crystal-1.jpg?v=1705511960,2,"",,,,,,,,,,,,,,,,,,,,
d6-wurfelset-transparent-crystal,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Transparent-Crystal-2.jpg?v=1705511960,3,"",,,,,,,,,,,,,,,,,,,,
d6-wurfelset-transparent-dark-blue,D6 Würfelset Transparent: Dark Blue,"<p><strong data-mce-fragment=""1"">Farbe:</strong> Dunkelblau, transparent<strong> </strong><br></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Augenfarbe:</strong><span data-mce-fragment=""1""> Weiß<br></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><strong>Maße: </strong>16mm<br></span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Lieferumfang:</strong><span data-mce-fragment=""1""> </span>6 Würfel</p>",dice4friends,Toys & Games > Games > Dice Sets & Games,Würfel,"6 seitiger würfel, augenwuerfel, brettspiel, Brettspiele, d&d, D6 Augenwürfel, d6 Würfel, d6 Würfelset, d6-16mm-augen-set, das schwarze auge, das schwarze auge brettspiel, dice, dnd würfel, dnd würfel set, dnd würfelset, DSA, dungeons & dragons, dungeons & dragons einsteigerset, dungeons and dragons, dungeons und dragons, fantasy rollenspiel, Kniffel, Legespiel, Mensch Ärger Dich Nicht, mittelalter rollenspiel, pen & paper würfel, rollenspiel, rollenspiel brettspiel, rollenspiele games, rpg spiele, rpg würfel, spielwürfel, Vier Gewinnt, warhammer40k, Würfel, würfel d&d, würfel kaufen, würfelset, würfelset d&d, würfelset rollenspiele, würfelset warhammer, Zehntausend",false,Title,Default Title,,,,,,,,DIC70730,0.0,shopify,5,deny,manual,3.95,,true,true,'0824228707301,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Transparent-Dark-Blue-3.jpg?v=1705511973,1,"",false,,"Die Würfel werden in einer hochwertigen und robusten Qualität hergestellt und zeichnen sich durch klare Kanten, einer farblich abgestimmten Zifferndarstellung und einer langlebigen, hervorragenden Bespielbarkeit aus.",,,,,,,,,,,,,,kg,,,draft
d6-wurfelset-transparent-dark-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Transparent-Dark-Blue-1.jpg?v=1705511973,2,"",,,,,,,,,,,,,,,,,,,,
d6-wurfelset-transparent-dark-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Transparent-Dark-Blue-2.jpg?v=1705511973,3,"",,,,,,,,,,,,,,,,,,,,
d6-wurfelset-transparent-light-blue,D6 Würfelset Transparent: Light Blue,"<p><strong data-mce-fragment=""1"">Farbe:</strong> Hellblau, transparent<strong> </strong><br></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Augenfarbe:</strong><span data-mce-fragment=""1""> Weiß<br></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><strong>Maße: </strong>16mm<br></span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Lieferumfang:</strong><span data-mce-fragment=""1""> </span>6 Würfel</p>",dice4friends,Toys & Games > Games > Dice Sets & Games,Würfel,"6 seitiger würfel, augenwuerfel, brettspiel, Brettspiele, d&d, D6 Augenwürfel, d6 Würfel, d6 Würfelset, d6-16mm-augen-set, das schwarze auge, das schwarze auge brettspiel, dice, dnd würfel, dnd würfel set, dnd würfelset, DSA, dungeons & dragons, dungeons & dragons einsteigerset, dungeons and dragons, dungeons und dragons, fantasy rollenspiel, Kniffel, Legespiel, Mensch Ärger Dich Nicht, mittelalter rollenspiel, pen & paper würfel, rollenspiel, rollenspiel brettspiel, rollenspiele games, rpg spiele, rpg würfel, spielwürfel, Vier Gewinnt, warhammer40k, Würfel, würfel d&d, würfel kaufen, würfelset, würfelset d&d, würfelset rollenspiele, würfelset warhammer, Zehntausend",false,Title,Default Title,,,,,,,,DIC70729,0.0,shopify,1,deny,manual,3.95,,true,true,'0824228707295,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Transparent-Light-Blue-3.jpg?v=1705512158,1,"",false,,"Die Würfel werden in einer hochwertigen und robusten Qualität hergestellt und zeichnen sich durch klare Kanten, einer farblich abgestimmten Zifferndarstellung und einer langlebigen, hervorragenden Bespielbarkeit aus.",,,,,,,,,,,,,,kg,,,draft
d6-wurfelset-transparent-light-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Transparent-Light-Blue-1.jpg?v=1705512158,2,"",,,,,,,,,,,,,,,,,,,,
d6-wurfelset-transparent-light-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Transparent-Light-Blue-2.jpg?v=1705512158,3,"",,,,,,,,,,,,,,,,,,,,
d6-wurfelset-transparent-red,D6 Würfelset Transparent: Red,"<p><strong data-mce-fragment=""1"">Farbe:</strong> Rot, transparent<strong> </strong><br></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Augenfarbe:</strong><span data-mce-fragment=""1""> Weiß<br></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><strong>Maße: </strong>16mm<br></span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Lieferumfang:</strong><span data-mce-fragment=""1""> </span>6 Würfel</p>",dice4friends,Toys & Games > Games > Dice Sets & Games,Würfel,"6 seitiger würfel, augenwuerfel, brettspiel, Brettspiele, d&d, D6 Augenwürfel, d6 Würfel, d6 Würfelset, d6-16mm-augen-set, das schwarze auge, das schwarze auge brettspiel, dice, dnd würfel, dnd würfel set, dnd würfelset, DSA, dungeons & dragons, dungeons & dragons einsteigerset, dungeons and dragons, dungeons und dragons, fantasy rollenspiel, Kniffel, Legespiel, Mensch Ärger Dich Nicht, mittelalter rollenspiel, pen & paper würfel, rollenspiel, rollenspiel brettspiel, rollenspiele games, rpg spiele, rpg würfel, spielwürfel, Vier Gewinnt, warhammer40k, Würfel, würfel d&d, würfel kaufen, würfelset, würfelset d&d, würfelset rollenspiele, würfelset warhammer, Zehntausend",true,Title,Default Title,,,,,,,,DIC70728,0.0,shopify,3,deny,manual,3.95,,true,true,'0824228707288,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Transparent-Red-3.jpg?v=1705510853,1,"",false,,"Die Würfel werden in einer hochwertigen und robusten Qualität hergestellt und zeichnen sich durch klare Kanten, einer farblich abgestimmten Zifferndarstellung und einer langlebigen, hervorragenden Bespielbarkeit aus.",,,,,,,,,,,,,,kg,,,active
d6-wurfelset-transparent-red,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Transparent-Red-1.jpg?v=1705510853,2,"",,,,,,,,,,,,,,,,,,,,
d6-wurfelset-transparent-red,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Transparent-Red-2.jpg?v=1705510853,3,"",,,,,,,,,,,,,,,,,,,,
d6-wurfelset-transparent-yellow,D6 Würfelset Transparent: Yellow,"<p><strong data-mce-fragment=""1"">Farbe:</strong> Gelb, transparent<strong> </strong></p>
<p><strong data-mce-fragment=""1"">Augenfarbe:</strong><span data-mce-fragment=""1""> Weiß<br></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><strong>Maße: </strong>16mm<br></span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Lieferumfang:</strong><span data-mce-fragment=""1""> </span>6 Würfel</p>",dice4friends,Toys & Games > Games > Dice Sets & Games,Würfel,"6 seitiger würfel, augenwuerfel, brettspiel, Brettspiele, d&d, D6 Augenwürfel, d6 Würfel, d6 Würfelset, d6-16mm-augen-set, das schwarze auge, das schwarze auge brettspiel, dice, dnd würfel, dnd würfel set, dnd würfelset, DSA, dungeons & dragons, dungeons & dragons einsteigerset, dungeons and dragons, dungeons und dragons, fantasy rollenspiel, Kniffel, Legespiel, Mensch Ärger Dich Nicht, mittelalter rollenspiel, pen & paper würfel, rollenspiel, rollenspiel brettspiel, rollenspiele games, rpg spiele, rpg würfel, spielwürfel, Vier Gewinnt, warhammer40k, Würfel, würfel d&d, würfel kaufen, würfelset, würfelset d&d, würfelset rollenspiele, würfelset warhammer, Zehntausend",true,Title,Default Title,,,,,,,,DIC37333,0.0,shopify,10,deny,manual,3.95,,true,true,'0092742373337,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Transparent-Yellow-3.jpg?v=1705512285,1,"",false,,"Die Würfel werden in einer hochwertigen und robusten Qualität hergestellt und zeichnen sich durch klare Kanten, einer farblich abgestimmten Zifferndarstellung und einer langlebigen, hervorragenden Bespielbarkeit aus.",,,,,,,,,,,,,,kg,,,active
d6-wurfelset-transparent-yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Transparent-Yellow-1.jpg?v=1705512285,2,"",,,,,,,,,,,,,,,,,,,,
d6-wurfelset-transparent-yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Transparent-Yellow-2.jpg?v=1705512285,3,"",,,,,,,,,,,,,,,,,,,,
d6-wurfelset-two-toned-black-gold,D6 Würfelset Two Toned: Black-Gold,"<p><strong data-mce-fragment=""1"">Farbe:</strong> Schwarz-Gold<strong> </strong><br></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Augenfarbe:</strong><span data-mce-fragment=""1""> Gold<br></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><strong>Maße: </strong>16mm<br></span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Lieferumfang:</strong><span data-mce-fragment=""1""> </span>6 Würfel</p>
<p data-mce-fragment=""1""><strong>Hinweis:</strong> Farbverläufe können variieren!</p>",dice4friends,Toys & Games > Games > Dice Sets & Games,Würfel,"6 seitiger würfel, augenwuerfel, brettspiel, Brettspiele, d&d, D6 Augenwürfel, d6 Würfel, d6 Würfelset, d6-16mm-augen-set, das schwarze auge, das schwarze auge brettspiel, dice, dnd würfel, dnd würfel set, dnd würfelset, DSA, dungeons & dragons, dungeons & dragons einsteigerset, dungeons and dragons, dungeons und dragons, fantasy rollenspiel, Kniffel, Legespiel, Mensch Ärger Dich Nicht, mittelalter rollenspiel, pen & paper würfel, rollenspiel, rollenspiel brettspiel, rollenspiele games, rpg spiele, rpg würfel, spielwürfel, Vier Gewinnt, warhammer40k, Würfel, würfel d&d, würfel kaufen, würfelset, würfelset d&d, würfelset rollenspiele, würfelset warhammer, Zehntausend",true,Title,Default Title,,,,,,,,DIC37328,0.0,shopify,12,deny,manual,4.45,,true,true,'0092742373283,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Two-Toned-Black-Gold-3.jpg?v=1705512304,1,"",false,,"Die Würfel werden in einer hochwertigen und robusten Qualität hergestellt und zeichnen sich durch klare Kanten, einer farblich abgestimmten Zifferndarstellung und einer langlebigen, hervorragenden Bespielbarkeit aus.",,,,,,,,,,,,,,kg,,,active
d6-wurfelset-two-toned-black-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Two-Toned-Black-Gold-1.jpg?v=1705512304,2,"",,,,,,,,,,,,,,,,,,,,
d6-wurfelset-two-toned-black-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Two-Toned-Black-Gold-2.jpg?v=1705512304,3,"",,,,,,,,,,,,,,,,,,,,
d6-wurfelset-transparent-darkgreen,D6 Würfelset Transparent: Darkgreen,"<p><strong data-mce-fragment=""1"">Farbe:</strong> Dunkelgrün, transparent<strong> </strong><br></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Augenfarbe:</strong><span data-mce-fragment=""1""> Weiß<br></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><strong>Maße: </strong>16mm<br></span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Lieferumfang:</strong><span data-mce-fragment=""1""> </span>6 Würfel</p>",dice4friends,Toys & Games > Games > Dice Sets & Games,Würfel,"6 seitiger würfel, augenwuerfel, brettspiel, Brettspiele, d&d, D6 Augenwürfel, d6 Würfel, d6 Würfelset, d6-16mm-augen-set, das schwarze auge, das schwarze auge brettspiel, dice, dnd würfel, dnd würfel set, dnd würfelset, DSA, dungeons & dragons, dungeons & dragons einsteigerset, dungeons and dragons, dungeons und dragons, fantasy rollenspiel, Kniffel, Legespiel, Mensch Ärger Dich Nicht, mittelalter rollenspiel, pen & paper würfel, rollenspiel, rollenspiel brettspiel, rollenspiele games, rpg spiele, rpg würfel, spielwürfel, Vier Gewinnt, warhammer40k, Würfel, würfel d&d, würfel kaufen, würfelset, würfelset d&d, würfelset rollenspiele, würfelset warhammer, Zehntausend",false,Title,Default Title,,,,,,,,DIC37327,0.0,shopify,17,deny,manual,3.95,,true,true,'0092742373276,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Transparent-Darkgreen-3.jpg?v=1705511992,1,"",false,,"Die Würfel werden in einer hochwertigen und robusten Qualität hergestellt und zeichnen sich durch klare Kanten, einer farblich abgestimmten Zifferndarstellung und einer langlebigen, hervorragenden Bespielbarkeit aus.",,,,,,,,,,,,,,kg,,,draft
d6-wurfelset-transparent-darkgreen,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Transparent-Darkgreen-1.jpg?v=1705511992,2,"",,,,,,,,,,,,,,,,,,,,
d6-wurfelset-transparent-darkgreen,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Transparent-Darkgreen-2.jpg?v=1705511992,3,"",,,,,,,,,,,,,,,,,,,,
d6-wurfelset-transparent-orange,D6 Würfelset Transparent: Orange,"<p><strong data-mce-fragment=""1"">Farbe:</strong> Orange, transparent<strong> </strong><br></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Augenfarbe:</strong><span data-mce-fragment=""1""> Weiß<br></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><strong>Maße: </strong>16mm<br></span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Lieferumfang:</strong><span data-mce-fragment=""1""> </span>6 Würfel</p>",dice4friends,Toys & Games > Games > Dice Sets & Games,Würfel,"6 seitiger würfel, augenwuerfel, brettspiel, Brettspiele, d&d, D6 Augenwürfel, d6 Würfel, d6 Würfelset, d6-16mm-augen-set, das schwarze auge, das schwarze auge brettspiel, dice, dnd würfel, dnd würfel set, dnd würfelset, DSA, dungeons & dragons, dungeons & dragons einsteigerset, dungeons and dragons, dungeons und dragons, fantasy rollenspiel, Kniffel, Legespiel, Mensch Ärger Dich Nicht, mittelalter rollenspiel, pen & paper würfel, rollenspiel, rollenspiel brettspiel, rollenspiele games, rpg spiele, rpg würfel, spielwürfel, Vier Gewinnt, warhammer40k, Würfel, würfel d&d, würfel kaufen, würfelset, würfelset d&d, würfelset rollenspiele, würfelset warhammer, Zehntausend",true,Title,Default Title,,,,,,,,DIC37326,0.0,shopify,5,deny,manual,3.95,,true,true,'0092742373269,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Transparent-Orange-3.jpg?v=1705512217,1,"",false,,"Die Würfel werden in einer hochwertigen und robusten Qualität hergestellt und zeichnen sich durch klare Kanten, einer farblich abgestimmten Zifferndarstellung und einer langlebigen, hervorragenden Bespielbarkeit aus.",,,,,,,,,,,,,,kg,,,active
d6-wurfelset-transparent-orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Transparent-Orange-1.jpg?v=1705512217,2,"",,,,,,,,,,,,,,,,,,,,
d6-wurfelset-transparent-orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Transparent-Orange-2.jpg?v=1705512217,3,"",,,,,,,,,,,,,,,,,,,,
d6-wurfelset-pastell-pink,D6 Würfelset Opaque: Pastell Pink,"<p><strong data-mce-fragment=""1"">Farbe:</strong> Pastell Rosa<strong> </strong><br></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Augenfarbe:</strong><span data-mce-fragment=""1""> Weiß<br></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><strong>Maße: </strong>16mm<br></span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Lieferumfang:</strong><span data-mce-fragment=""1""> </span>6 Würfel</p>",dice4friends,Toys & Games > Games > Dice Sets & Games,Würfel,"6 seitiger würfel, augenwuerfel, brettspiel, Brettspiele, d&d, D6 Augenwürfel, d6 Würfel, d6 Würfelset, d6-16mm-augen-set, das schwarze auge, das schwarze auge brettspiel, dice, dnd würfel, dnd würfel set, dnd würfelset, DSA, dungeons & dragons, dungeons & dragons einsteigerset, dungeons and dragons, dungeons und dragons, fantasy rollenspiel, Kniffel, Legespiel, Mensch Ärger Dich Nicht, mittelalter rollenspiel, pen & paper würfel, rollenspiel, rollenspiel brettspiel, rollenspiele games, rpg spiele, rpg würfel, spielwürfel, Vier Gewinnt, warhammer40k, Würfel, würfel d&d, würfel kaufen, würfelset, würfelset d&d, würfelset rollenspiele, würfelset warhammer, Zehntausend",true,Title,Default Title,,,,,,,,DIC37294,0.0,shopify,10,deny,manual,3.95,,true,true,'0092742372941,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Opaque-Pastell-Pink-3.jpg?v=1705510343,1,"",false,,"Die Würfel werden in einer hochwertigen und robusten Qualität hergestellt und zeichnen sich durch klare Kanten, einer farblich abgestimmten Zifferndarstellung und einer langlebigen, hervorragenden Bespielbarkeit aus.",,,,,,,,,,,,,,kg,,,active
d6-wurfelset-pastell-pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Opaque-Pastell-Pink-1.jpg?v=1705510343,2,"",,,,,,,,,,,,,,,,,,,,
d6-wurfelset-pastell-pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Opaque-Pastell-Pink-2.jpg?v=1705510343,3,"",,,,,,,,,,,,,,,,,,,,
d6-wurfelset-pastell-green,D6 Würfelset Opaque: Pastell Green,"<p><strong data-mce-fragment=""1"">Farbe:</strong> Pastell Grün<strong> </strong><br></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Augenfarbe:</strong><span data-mce-fragment=""1""> Weiß<br></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><strong>Maße: </strong>16mm<br></span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Lieferumfang:</strong><span data-mce-fragment=""1""> </span>6 Würfel</p>",dice4friends,Toys & Games > Games > Dice Sets & Games,Würfel,"6 seitiger würfel, augenwuerfel, brettspiel, Brettspiele, d&d, D6 Augenwürfel, d6 Würfel, d6 Würfelset, d6-16mm-augen-set, das schwarze auge, das schwarze auge brettspiel, dice, dnd würfel, dnd würfel set, dnd würfelset, DSA, dungeons & dragons, dungeons & dragons einsteigerset, dungeons and dragons, dungeons und dragons, fantasy rollenspiel, Kniffel, Legespiel, Mensch Ärger Dich Nicht, mittelalter rollenspiel, pen & paper würfel, rollenspiel, rollenspiel brettspiel, rollenspiele games, rpg spiele, rpg würfel, spielwürfel, Vier Gewinnt, warhammer40k, Würfel, würfel d&d, würfel kaufen, würfelset, würfelset d&d, würfelset rollenspiele, würfelset warhammer, Zehntausend",true,Title,Default Title,,,,,,,,DIC37293,0.0,shopify,10,deny,manual,3.95,,true,true,'0092742372934,https://cdn.shopify.com/s/files/1/0659/7699/1958/products/D6-Set-6-Opaque-Pastell-Green-3.jpg?v=1705511724,1,"",false,,"Die Würfel werden in einer hochwertigen und robusten Qualität hergestellt und zeichnen sich durch klare Kanten, einer farblich abgestimmten Zifferndarstellung und einer langlebigen, hervorragenden Bespielbarkeit aus.",,,,,,,,,,,,,,kg,,,active
